diamond_id,size,color,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,clarity,cut,symmetry,polish,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,culet_size,culet_condition,fluor_color,fluor_intensity,lab,total_sales_price,eye_clean,date
795610456,11.52,K,Brown,Chameleon,Yellowish,Fancy Intense,IF,Good,Poor,Poor,6.4,5.0,7.72,3.93,10.04,XTK,XTK,VL,Yellow,White,Slight,IGI,1268558,No,2016-06-22
991068325,10.62,H,Pink,Orange,Purplish,Fancy Deep,VVS1,Excellent,Very Good,Fair,2.6,3.9,16.65,9.76,10.71,XTN,VTK,N,Yellow,Yellow,Strong,GIA,1108710,Borderline,2014-11-28
266558676,7.77,D,Yellow,Other,Purplish,Fancy Deep,SI3,Good,Very Good,Very Good,7.3,0.7,3.58,15.73,7.13,M,TN,N,White,Yellow,Strong,HRD,734132,Yes,2015-01-03
973311647,5.96,G,Orange,Pink,Greenish,Fancy Intense,I1,Poor,Good,Fair,6.7,3.3,8.41,13.71,11.69,XTK,XTN,L,White,Yellow,Medium,HRD,4594,E1,2008-08-18
201577355,14.63,L,Green,Other,Purplish,Light,VS1,Good,Fair,Good,1.4,0.7,5.43,14.77,8.69,XTN,STK,SL,Yellow,Green,Medium,IGI,1147284,Borderline,2023-12-04
293792281,5.08,L,Pink,Purple,Greenish,Light,VS2,Very Good,Fair,Excellent,7.4,7.4,5.51,7.45,5.69,VTN,VTK,M,Blue,White,Very Strong,IGI,488607,No,2009-01-26
686925367,14.69,G,Blue,Brown,Yellowish,Fancy Intense,SI1,Fair,Excellent,Good,9.0,6.8,5.57,12.01,10.62,XTN,VTK,VS,Blue,Blue,Strong,GIA,852634,Yes,2020-06-30
123792978,17.33,G,Yellow,Orange,Grayish,Fancy Intense,VVS2,Excellent,Very Good,Poor,4.1,6.7,12.9,11.47,16.17,XTK,XTN,S,White,White,Faint,HRD,482707,Yes,2022-09-05
809990686,0.42,G,Black,Red,Brownish,Faint,SI2,Poor,Good,Poor,7.5,3.7,8.73,4.34,8.02,VTN,TK,SL,White,Orange,Faint,GIA,185085,Yes,2015-10-03
217587747,13.62,I,Brown,Purple,Yellowish,Fancy Intense,IF,Fair,Very Good,Poor,5.0,7.9,11.65,5.53,16.24,M,TK,S,White,Blue,Very Strong,HRD,191200,No,2015-10-10
718946851,17.66,K,Purple,Purple,Brownish,Very Light,I2,Very Good,Good,Fair,2.7,1.6,13.01,3.99,7.21,STN,VTN,S,Orange,Blue,Very Slight,HRD,664156,E1,2008-06-26
717935283,16.24,F,Gray,Yellow,Pinkish,Fancy Deep,SI3,Excellent,Poor,Excellent,7.1,0.6,8.32,5.04,6.05,XTK,TK,L,White,Green,Strong,GIA,907855,Yes,2017-12-03
593781224,0.23,F,Blue,Brown,Purplish,Fancy Vivid,SI2,Poor,Excellent,Good,0.6,1.5,3.25,7.06,6.65,VTN,VTK,L,Yellow,Orange,Very Slight,GIA,1156780,E1,2017-07-07
507307900,0.58,J,Brown,Black,Purplish,Faint,I1,Poor,Fair,Very Good,2.5,5.4,5.05,6.8,13.26,XTK,XTN,M,Yellow,Blue,Faint,HRD,100323,E1,2013-07-24
146177558,19.24,J,Pink,Chameleon,Orangey,Fancy Dark,SI1,Good,Very Good,Very Good,9.4,1.9,13.11,9.17,7.76,VTK,STN,EL,Orange,Blue,Strong,GIA,978513,Yes,2022-05-07
530128394,15.01,J,Brown,Blue,Pinkish,Faint,SI3,Poor,Very Good,Excellent,4.2,8.2,7.48,6.68,13.56,STK,VTN,VL,Blue,Yellow,Very Slight,HRD,869988,Yes,2011-08-01
869313532,4.67,H,Gray,Yellow,Greenish,Faint,SI1,Very Good,Poor,Good,2.5,1.7,7.99,5.66,5.33,XTK,XTN,M,Blue,Green,Strong,GIA,770593,Yes,2009-01-13
464005566,16.8,J,Orange,Blue,Pinkish,Fancy Light,I3,Excellent,Excellent,Excellent,7.7,2.2,9.23,11.0,11.93,STN,XTK,N,Blue,Orange,Medium,HRD,757013,Yes,2017-08-15
750891410,0.75,L,Purple,Orange,Orangey,Fancy Light,I3,Excellent,Good,Very Good,3.0,1.3,9.3,9.46,7.84,VTK,M,VS,Orange,Orange,Faint,HRD,556864,Yes,2021-06-23
767254112,6.49,J,Red,Blue,Purplish,Fancy Dark,SI1,Poor,Very Good,Poor,1.8,7.7,8.88,15.68,3.66,M,TN,M,Orange,Orange,Very Slight,HRD,1412196,Yes,2015-08-30
468809457,6.62,E,Other,Green,Brownish,Fancy Dark,SI1,Fair,Fair,Fair,5.6,4.7,6.67,14.41,8.65,XTN,VTN,N,White,Green,Very Strong,IGI,1248266,Borderline,2014-06-12
501829055,3.38,J,Yellow,Purple,Grayish,Light,I2,Very Good,Good,Excellent,4.4,7.0,4.71,2.89,3.39,TK,XTN,M,Green,Orange,Slight,GIA,333142,Yes,2016-04-04
969723623,10.83,M,Red,Black,Greenish,Fancy Vivid,IF,Poor,Excellent,Very Good,7.3,2.3,12.89,11.55,14.4,TK,M,VL,Blue,Yellow,Very Slight,GIA,503085,Borderline,2015-11-01
461646257,12.46,M,Gray,Chameleon,Brownish,Fancy Dark,I3,Excellent,Good,Fair,1.4,4.6,16.95,3.09,3.16,TK,VTN,VS,Green,Green,Very Slight,GIA,821699,E1,2015-04-11
515983504,14.43,L,Chameleon,Gray,Orangey,Faint,IF,Poor,Very Good,Very Good,5.0,0.4,3.59,13.76,10.55,XTK,VTN,EL,Yellow,Yellow,Slight,IGI,546891,Borderline,2020-05-31
540048461,6.59,L,Pink,Other,Pinkish,Fancy Dark,VVS2,Good,Poor,Poor,4.6,3.4,14.4,12.03,3.3,XTN,STN,VS,Blue,Yellow,Slight,GIA,234607,No,2015-03-09
660862291,19.34,H,Chameleon,Purple,Orangey,Fancy Intense,VVS1,Very Good,Good,Very Good,8.7,2.5,6.06,15.59,10.93,M,XTK,M,Green,Orange,Slight,HRD,394997,Yes,2022-08-24
987024468,16.49,M,Brown,Black,Purplish,Fancy Deep,VVS1,Excellent,Good,Fair,2.6,7.5,9.78,8.9,3.37,M,STK,S,Orange,Green,Very Slight,IGI,777028,E1,2014-10-26
458028191,11.29,E,Black,Red,Orangey,Fancy Light,VS2,Poor,Excellent,Very Good,8.0,3.2,15.92,4.63,16.81,M,XTN,S,Green,White,Medium,IGI,102269,Yes,2018-07-11
692010688,16.27,M,Red,Blue,Orangey,Very Light,VS2,Poor,Excellent,Good,7.3,2.7,5.57,11.77,14.94,VTN,VTK,S,Orange,Orange,Strong,HRD,1302988,Yes,2006-01-07
659996097,3.38,E,Black,Red,Grayish,Very Light,VVS2,Excellent,Poor,Poor,5.1,4.8,5.34,5.5,8.99,STN,XTN,N,Yellow,Orange,Faint,IGI,1343585,No,2014-09-23
303723632,7.37,I,Brown,Gray,Grayish,Fancy Deep,VS1,Poor,Excellent,Very Good,7.2,6.5,10.32,16.57,12.74,XTK,STK,S,White,Orange,Very Slight,HRD,107121,No,2022-02-08
950224550,18.38,G,Blue,Gray,Purplish,Fancy Light,VVS2,Fair,Very Good,Fair,6.7,5.9,6.29,9.28,11.03,TN,XTN,S,Yellow,Yellow,Strong,IGI,212583,E1,2016-09-24
913889998,1.96,K,Orange,Orange,Brownish,Fancy Dark,VVS1,Poor,Fair,Very Good,9.5,8.6,4.6,11.88,16.69,TK,XTN,L,Yellow,Orange,Faint,GIA,1193674,Yes,2019-05-24
684144903,15.24,K,Pink,Other,Purplish,Fancy Dark,SI3,Good,Excellent,Poor,1.5,1.7,12.2,14.52,6.9,STK,M,L,Blue,Orange,Very Strong,HRD,967981,E1,2022-01-10
520147602,12.98,M,Pink,Orange,Orangey,Fancy Deep,SI3,Good,Fair,Good,9.0,0.9,11.21,4.24,9.23,TN,VTN,M,Green,White,Medium,HRD,405001,Borderline,2022-06-22
468799994,14.5,M,Yellow,Brown,Orangey,Light,I1,Poor,Good,Very Good,0.6,3.8,13.42,15.84,5.4,VTN,XTK,VS,White,Yellow,Medium,HRD,534623,No,2006-09-08
850760212,8.39,F,Black,Chameleon,Grayish,Fancy,SI2,Excellent,Fair,Poor,5.6,6.8,15.18,6.67,10.97,STN,STN,EL,White,White,Very Strong,GIA,1283803,Borderline,2019-12-05
227799376,3.77,K,Red,Brown,Purplish,Light,IF,Very Good,Very Good,Fair,9.9,0.3,16.57,13.86,3.49,M,M,VL,Blue,White,Medium,GIA,1349499,Yes,2024-04-07
633777686,18.88,E,Orange,Pink,Yellowish,Fancy Light,SI1,Good,Fair,Good,0.7,3.4,6.76,10.31,7.62,M,STN,VL,Yellow,Blue,Faint,IGI,867149,Borderline,2010-12-22
905747717,18.61,E,Black,Orange,Pinkish,Faint,SI3,Fair,Good,Fair,2.3,5.7,5.44,8.12,12.58,VTK,VTK,VL,Orange,White,Faint,GIA,1004140,Borderline,2006-12-24
248349171,8.45,F,Pink,Gray,Yellowish,Fancy,I3,Excellent,Very Good,Good,6.2,9.2,3.89,10.65,15.14,STK,TK,L,Orange,White,Faint,IGI,816408,No,2023-12-14
697344217,15.4,L,Red,Brown,Greenish,Fancy Deep,I2,Poor,Fair,Excellent,0.5,4.3,3.98,13.14,7.83,VTK,XTK,S,Yellow,White,Strong,HRD,1344802,E1,2008-11-09
810963608,12.01,I,Red,Brown,Orangey,Fancy Intense,SI3,Poor,Excellent,Excellent,4.0,1.7,14.71,12.22,6.04,TK,XTN,M,Yellow,Orange,Slight,HRD,1330450,Yes,2015-01-17
683137010,16.55,I,Chameleon,Orange,Pinkish,Fancy Intense,I1,Fair,Good,Excellent,7.9,2.2,13.27,9.0,11.69,VTN,STK,VL,Yellow,White,Strong,IGI,1314776,E1,2009-10-05
272988100,0.93,D,Orange,Pink,Pinkish,Fancy Deep,VVS2,Excellent,Excellent,Excellent,3.7,4.6,6.68,16.1,7.04,STN,XTN,L,Green,White,Strong,HRD,85214,E1,2012-03-25
145451615,10.26,F,Blue,Green,Grayish,Light,SI2,Fair,Excellent,Poor,6.1,2.1,16.99,8.89,12.6,STN,TK,VS,Orange,Orange,Very Slight,GIA,530828,Borderline,2024-01-20
429500037,5.78,K,Green,Other,Orangey,Fancy Intense,I1,Fair,Very Good,Very Good,4.7,3.6,11.48,15.26,5.37,STN,VTN,SL,White,Green,Very Strong,HRD,1042648,Yes,2018-06-08
480593210,10.54,I,Pink,Green,Greenish,Fancy Intense,IF,Very Good,Excellent,Excellent,1.7,1.9,14.57,11.26,10.6,VTK,XTK,VL,White,Green,Faint,HRD,1325425,E1,2016-10-06
904470069,16.75,G,Black,Purple,Pinkish,Fancy Intense,VVS2,Very Good,Poor,Excellent,2.5,5.4,14.65,15.88,14.74,STK,STK,EL,Green,Orange,Very Strong,GIA,648552,E1,2011-09-11
936265670,4.46,M,Other,Black,Pinkish,Fancy Vivid,VS1,Excellent,Very Good,Fair,4.1,3.3,5.08,7.67,7.03,STK,STK,EL,Blue,Blue,Strong,HRD,368266,No,2023-12-17
975393434,2.01,E,Orange,Green,Purplish,Fancy Vivid,SI3,Very Good,Good,Poor,3.7,7.0,13.31,11.39,4.34,STK,VTN,SL,Yellow,Green,Faint,HRD,672225,No,2006-11-02
521604033,9.32,M,Black,Brown,Brownish,Very Light,VVS1,Poor,Good,Very Good,3.4,3.0,4.68,4.02,14.57,M,XTN,M,Blue,Yellow,Very Slight,IGI,272773,No,2020-12-19
497615197,8.62,G,Green,Brown,Orangey,Faint,VS2,Good,Excellent,Excellent,3.7,5.6,15.38,13.69,11.35,STN,XTK,VS,Green,Green,Strong,HRD,449385,Yes,2009-08-29
113624551,11.01,F,Pink,Red,Purplish,Fancy Vivid,SI2,Very Good,Very Good,Very Good,0.8,4.1,15.65,13.7,13.58,XTK,TN,VL,White,Green,Faint,HRD,568643,E1,2023-02-25
778597542,16.16,M,Gray,Yellow,Purplish,Fancy Vivid,I3,Poor,Very Good,Very Good,0.9,0.0,8.47,12.96,2.88,M,TN,EL,Yellow,Blue,Faint,HRD,1382559,Borderline,2005-10-21
774337425,4.74,M,Chameleon,Purple,Grayish,Fancy,VS2,Excellent,Excellent,Fair,3.5,8.2,3.99,15.81,8.58,VTK,M,N,White,Orange,Very Slight,HRD,1417210,No,2022-10-08
848509066,10.01,G,Yellow,Gray,Grayish,Faint,SI1,Very Good,Excellent,Poor,3.4,4.7,3.24,5.7,16.65,VTK,STK,L,Green,Yellow,Very Strong,HRD,436449,E1,2023-12-14
768770330,5.0,M,Other,Blue,Orangey,Very Light,I1,Fair,Very Good,Good,1.0,6.1,3.69,9.06,10.27,VTK,VTK,S,Green,White,Medium,GIA,480323,Yes,2010-06-10
282635935,19.04,G,Pink,Green,Orangey,Fancy,SI1,Very Good,Fair,Excellent,5.1,0.6,8.69,4.96,11.48,STK,VTN,S,Yellow,Yellow,Very Strong,HRD,60192,E1,2005-03-30
551479995,11.96,K,Orange,Other,Brownish,Fancy Vivid,I2,Very Good,Fair,Very Good,7.4,6.1,15.95,15.75,16.28,XTN,STN,VS,Green,Orange,Slight,GIA,199820,Borderline,2008-01-05
869249377,2.03,H,Yellow,Other,Pinkish,Faint,I3,Very Good,Poor,Poor,6.9,8.5,7.89,6.27,9.35,M,STK,VS,Orange,Orange,Faint,HRD,1334561,No,2013-03-22
302869305,6.7,K,Blue,Chameleon,Yellowish,Fancy Intense,VVS1,Very Good,Poor,Excellent,6.7,8.8,3.07,3.24,8.18,TN,TN,S,Yellow,Green,Slight,HRD,529920,Borderline,2023-02-12
646286290,0.58,I,Pink,Other,Greenish,Fancy Intense,VVS2,Good,Poor,Very Good,5.1,7.9,12.57,7.55,16.92,STK,TK,M,Green,Green,Faint,HRD,1281410,No,2020-10-06
712510810,11.68,I,Black,Brown,Brownish,Fancy Light,VS1,Very Good,Excellent,Fair,9.3,6.8,9.01,5.49,16.73,M,TK,S,Orange,Blue,Strong,GIA,260584,Borderline,2024-01-02
963450424,15.34,K,Chameleon,Other,Purplish,Fancy Deep,I3,Poor,Good,Fair,7.7,8.5,12.04,10.39,11.07,VTK,TK,L,Blue,Orange,Strong,IGI,1207652,E1,2005-08-19
797200183,1.48,K,Pink,Red,Orangey,Fancy,VS2,Excellent,Fair,Very Good,2.0,6.9,10.08,16.36,4.33,XTN,TK,EL,Blue,Blue,Strong,IGI,486454,Yes,2024-04-09
806516810,15.0,G,Gray,Blue,Yellowish,Fancy Deep,I2,Poor,Fair,Good,5.3,2.7,3.68,15.11,5.04,M,STN,SL,Green,Yellow,Slight,GIA,1155852,E1,2017-09-22
233062068,6.43,J,Green,Gray,Orangey,Fancy Intense,IF,Fair,Fair,Fair,6.7,6.0,13.39,14.83,6.39,TK,M,SL,Green,Yellow,Medium,IGI,291426,No,2014-12-27
887011173,13.91,E,Brown,Chameleon,Yellowish,Light,I1,Excellent,Poor,Poor,1.3,4.2,13.4,9.53,7.14,TN,M,VL,Green,Yellow,Faint,GIA,572391,E1,2012-12-21
911373495,0.24,H,Chameleon,Pink,Brownish,Very Light,VVS1,Good,Fair,Excellent,9.3,5.4,12.55,16.41,13.94,STN,TK,EL,Green,White,Strong,IGI,612229,No,2008-07-29
471004647,4.62,I,Orange,Yellow,Brownish,Fancy Vivid,SI3,Excellent,Very Good,Very Good,6.8,2.4,5.29,13.76,9.12,TN,STK,VL,Orange,Orange,Faint,GIA,419456,Borderline,2012-11-10
962385976,12.51,G,Chameleon,Black,Brownish,Very Light,VVS1,Fair,Good,Good,3.7,5.8,9.52,12.75,8.37,STK,VTN,S,Green,White,Strong,GIA,536992,E1,2024-04-06
139970608,13.53,K,Orange,Blue,Grayish,Light,VVS1,Very Good,Poor,Excellent,5.0,0.3,15.96,13.4,10.13,STK,STK,N,White,Green,Strong,HRD,1414394,Yes,2019-06-27
648372469,8.88,K,Chameleon,Red,Yellowish,Very Light,SI3,Fair,Poor,Good,9.7,6.6,13.67,14.2,16.51,VTK,VTK,L,Yellow,Orange,Very Strong,GIA,1335702,No,2006-07-10
392171555,9.37,D,Black,Yellow,Greenish,Fancy Deep,VVS1,Good,Good,Fair,5.3,9.2,8.26,8.15,10.84,TK,XTK,L,Blue,Blue,Faint,HRD,228735,Yes,2019-01-27
137556567,16.17,K,Black,Orange,Brownish,Fancy Deep,SI1,Excellent,Fair,Excellent,9.2,5.0,6.51,14.96,13.54,TN,XTK,VL,Blue,Orange,Very Slight,GIA,538010,Borderline,2006-05-06
263621197,11.47,E,Other,Black,Grayish,Fancy Deep,I1,Fair,Very Good,Poor,2.6,5.0,15.93,9.39,15.9,XTK,VTK,SL,Blue,White,Very Strong,GIA,593070,E1,2009-10-21
896466249,10.78,E,Gray,Black,Grayish,Fancy Vivid,VS1,Excellent,Excellent,Very Good,1.6,0.4,6.53,16.73,15.92,M,M,S,White,Orange,Strong,IGI,489250,E1,2008-09-03
105347500,14.79,H,Black,Chameleon,Yellowish,Fancy Light,I2,Fair,Good,Very Good,9.0,3.5,8.03,16.32,9.32,VTN,STN,VS,Green,Yellow,Strong,HRD,1272602,E1,2019-10-31
786259176,6.55,E,Black,Other,Purplish,Light,IF,Excellent,Excellent,Good,9.6,7.8,13.18,16.22,8.45,TN,STK,VL,Green,Yellow,Faint,GIA,415880,Yes,2008-02-24
781965160,10.44,M,Green,Blue,Brownish,Fancy Dark,SI1,Excellent,Excellent,Good,0.9,4.4,6.21,3.16,4.59,VTN,M,M,Blue,Orange,Faint,HRD,820081,Borderline,2008-11-26
911556656,13.02,J,Orange,Green,Purplish,Light,VVS2,Excellent,Poor,Good,2.2,1.1,13.69,5.48,10.77,XTK,STK,M,Blue,Blue,Very Strong,IGI,773162,E1,2015-05-31
255842123,18.96,E,Brown,Black,Grayish,Very Light,VS2,Fair,Very Good,Excellent,3.5,1.5,9.78,10.92,16.27,TK,STN,EL,White,Yellow,Faint,GIA,1089486,Yes,2006-07-24
538991578,15.64,D,Other,Yellow,Orangey,Fancy Intense,SI2,Very Good,Fair,Very Good,3.1,3.9,13.13,15.73,7.09,STN,STN,N,White,Yellow,Medium,GIA,802449,E1,2007-02-02
903967819,3.14,J,Gray,Black,Orangey,Faint,I3,Excellent,Poor,Good,9.2,0.0,5.15,13.56,10.47,STK,M,L,Green,Blue,Faint,HRD,159698,No,2008-09-09
233622192,3.37,L,Other,Brown,Purplish,Light,SI1,Fair,Very Good,Good,8.5,2.5,7.99,15.55,11.05,TK,STK,L,Yellow,Yellow,Slight,IGI,779878,E1,2020-03-23
444096196,5.73,J,Gray,Purple,Orangey,Fancy Intense,VVS1,Very Good,Good,Good,1.7,2.7,7.51,16.86,13.65,VTN,M,L,Blue,Green,Very Strong,GIA,183246,No,2008-05-03
939563772,4.3,M,Red,Brown,Brownish,Fancy Dark,I2,Poor,Fair,Good,4.7,3.2,8.1,14.68,12.9,XTK,XTK,L,White,Blue,Slight,GIA,721330,E1,2008-12-14
850793255,4.61,G,Blue,Red,Yellowish,Very Light,SI1,Excellent,Fair,Poor,0.3,8.1,16.22,10.51,8.34,XTK,VTK,L,White,White,Very Slight,IGI,709959,E1,2005-05-05
836371930,17.8,G,Red,Pink,Brownish,Fancy Deep,VS2,Very Good,Good,Very Good,3.7,7.2,5.33,12.83,15.93,VTK,VTN,VS,Blue,White,Slight,IGI,1296932,Yes,2023-11-25
443688420,19.24,E,Brown,Blue,Brownish,Faint,SI3,Very Good,Very Good,Excellent,6.9,1.4,5.66,11.69,9.35,TN,STN,L,Blue,Green,Slight,GIA,1029793,No,2014-08-01
800823649,12.31,K,Orange,Brown,Purplish,Very Light,I2,Very Good,Excellent,Fair,4.8,6.0,15.74,9.81,8.51,M,TK,EL,Yellow,Yellow,Strong,GIA,1313409,No,2006-03-09
110768451,9.97,E,Other,Gray,Greenish,Fancy Vivid,I1,Excellent,Fair,Fair,7.7,1.9,4.4,11.89,16.8,M,M,M,Orange,White,Slight,GIA,902929,E1,2012-03-15
393595354,13.63,H,Gray,Purple,Pinkish,Very Light,VS1,Poor,Poor,Good,5.5,6.2,6.03,8.42,9.93,XTK,XTN,VS,Yellow,White,Medium,HRD,395226,No,2010-02-07
643629131,15.61,E,Black,Blue,Orangey,Fancy Light,IF,Very Good,Excellent,Very Good,6.0,6.7,16.63,10.39,9.5,XTK,XTK,L,Green,Green,Slight,IGI,1263382,No,2015-11-25
896284193,3.36,I,Green,Orange,Brownish,Very Light,SI2,Very Good,Poor,Fair,3.4,5.9,12.41,12.63,4.21,STN,TK,EL,White,Green,Slight,IGI,335705,Yes,2021-02-19
718587513,1.85,F,Other,Other,Grayish,Fancy Deep,I2,Poor,Excellent,Good,6.4,0.8,9.3,9.91,11.33,STN,STN,VL,Orange,Green,Medium,HRD,252512,No,2019-12-01
775024416,0.91,G,Chameleon,Yellow,Grayish,Fancy Vivid,VVS2,Poor,Fair,Good,6.4,4.6,16.13,15.46,2.98,XTK,XTK,VS,Blue,Yellow,Slight,GIA,646359,Yes,2006-11-02
437394297,5.95,L,Purple,Chameleon,Pinkish,Fancy Dark,I1,Very Good,Very Good,Very Good,4.9,4.2,12.6,5.96,15.98,TK,VTK,EL,Yellow,Blue,Strong,GIA,540444,Yes,2015-07-23
811926753,5.81,I,Chameleon,Yellow,Greenish,Fancy Light,I3,Poor,Poor,Very Good,1.0,1.7,5.51,6.94,6.98,TK,M,VL,Orange,Blue,Very Strong,GIA,646098,Yes,2005-12-11
373630780,12.5,E,Chameleon,Yellow,Pinkish,Very Light,VVS2,Excellent,Excellent,Very Good,0.4,4.1,8.57,10.82,12.11,VTK,STK,VL,Yellow,White,Very Strong,HRD,881973,No,2009-08-14
947261372,4.02,G,Other,Red,Greenish,Fancy,I2,Excellent,Poor,Fair,5.8,7.9,11.68,9.58,15.85,XTK,XTN,S,Blue,White,Faint,HRD,745933,Borderline,2011-11-11
496182641,6.81,G,Other,Purple,Brownish,Fancy Light,SI3,Good,Good,Good,0.8,4.8,4.56,10.45,16.69,TK,VTN,L,White,Orange,Very Slight,IGI,51420,No,2005-12-11
395852021,10.85,I,Green,Chameleon,Grayish,Fancy Light,I3,Good,Excellent,Good,2.5,8.9,9.53,13.43,7.97,TN,VTN,VL,Green,White,Strong,IGI,999803,Yes,2010-11-30
857802052,9.48,K,Blue,Yellow,Grayish,Fancy Vivid,VS1,Excellent,Very Good,Fair,5.0,4.2,5.87,8.0,7.71,XTK,TK,N,Yellow,Orange,Very Slight,IGI,995368,No,2005-04-14
170247707,0.46,K,Green,Red,Yellowish,Fancy Dark,VVS2,Fair,Good,Very Good,7.5,7.9,16.15,10.52,9.48,STN,STN,L,Yellow,Green,Very Strong,GIA,676530,Borderline,2005-12-26
767796976,4.89,D,Gray,Red,Purplish,Fancy Light,VVS2,Poor,Very Good,Poor,2.9,0.6,15.62,7.21,7.37,VTK,XTN,VS,White,Orange,Very Slight,GIA,1291114,Yes,2015-10-04
184726436,2.75,I,Gray,Chameleon,Brownish,Fancy Dark,VS2,Very Good,Very Good,Very Good,2.4,5.1,15.56,14.82,13.61,STN,TK,N,Blue,White,Very Strong,HRD,33721,Yes,2011-08-10
863358700,15.78,K,Gray,Black,Brownish,Fancy,VS2,Excellent,Very Good,Very Good,6.2,1.5,8.41,14.66,6.0,TK,VTN,VS,Blue,Green,Slight,GIA,1434482,Yes,2014-01-05
234891183,16.02,L,Yellow,Red,Orangey,Light,I1,Poor,Fair,Fair,8.5,5.4,9.43,6.45,9.11,VTK,TK,M,Blue,White,Slight,GIA,1028388,Yes,2022-05-10
547108148,14.6,K,Black,Blue,Orangey,Faint,I3,Poor,Fair,Good,9.2,1.3,12.28,5.61,8.43,TK,TN,VL,Orange,Green,Medium,HRD,417672,E1,2013-09-27
136055338,7.64,H,Pink,Brown,Pinkish,Fancy Vivid,VVS2,Poor,Poor,Poor,8.6,3.6,11.41,6.0,8.1,TK,XTN,M,Orange,White,Very Slight,HRD,1076672,No,2020-02-03
891558509,3.2,I,Red,Red,Greenish,Faint,VVS1,Excellent,Excellent,Excellent,1.7,1.3,7.04,13.72,4.12,VTN,XTK,EL,Blue,Yellow,Strong,GIA,1437819,Yes,2009-01-06
988816222,8.84,G,Brown,Gray,Pinkish,Fancy Deep,I1,Good,Fair,Good,5.9,6.9,15.99,10.07,6.08,STN,TK,M,White,White,Slight,IGI,1366087,E1,2015-02-06
132980187,7.47,K,Blue,Yellow,Grayish,Fancy Intense,VVS2,Poor,Poor,Good,2.3,3.6,3.51,15.56,10.5,XTN,TN,VS,Blue,Orange,Medium,IGI,678269,E1,2007-06-26
127925372,5.72,I,Purple,Purple,Pinkish,Very Light,IF,Fair,Good,Excellent,3.8,3.4,8.77,15.09,15.65,XTN,XTK,SL,Orange,Blue,Strong,IGI,183741,E1,2012-09-26
814254059,11.85,K,Green,Pink,Brownish,Fancy Intense,IF,Good,Fair,Very Good,6.0,5.1,14.85,6.13,16.18,STK,VTN,VS,Green,Orange,Very Strong,GIA,980793,Borderline,2020-09-24
778402546,6.57,G,Blue,Red,Yellowish,Fancy Dark,I2,Very Good,Fair,Poor,7.3,5.2,10.17,13.65,12.12,STN,M,EL,Yellow,Orange,Very Strong,IGI,366316,No,2019-11-06
203301896,12.47,F,Green,Black,Orangey,Fancy Light,SI3,Poor,Excellent,Very Good,6.5,8.2,5.41,16.53,6.36,XTN,TK,EL,Orange,White,Slight,HRD,123522,Yes,2023-03-05
165923194,4.12,I,Pink,Brown,Yellowish,Fancy Deep,I2,Excellent,Very Good,Very Good,8.6,4.8,6.72,11.25,3.27,STN,XTN,M,Green,Green,Faint,GIA,1236265,Yes,2016-09-07
393066072,9.09,D,Green,Yellow,Yellowish,Fancy,VS1,Good,Excellent,Fair,0.4,2.7,6.57,14.26,13.8,TN,XTN,SL,White,Green,Slight,GIA,1178730,Yes,2016-03-19
485299116,1.92,K,Green,Other,Yellowish,Fancy Intense,VVS1,Excellent,Excellent,Excellent,0.8,7.0,4.24,3.17,6.25,TK,TN,L,Orange,Orange,Slight,GIA,1070639,E1,2016-07-22
255449656,9.39,K,Pink,Blue,Greenish,Fancy Vivid,SI1,Fair,Poor,Poor,9.8,2.7,14.88,3.29,5.17,STK,XTK,VL,Orange,Yellow,Very Strong,IGI,279478,No,2015-08-12
214524146,16.19,J,Green,Brown,Greenish,Light,IF,Poor,Fair,Poor,0.6,4.4,8.64,6.97,4.72,M,XTK,VL,White,Blue,Slight,IGI,1297576,No,2010-10-20
182799915,18.31,J,Blue,Blue,Greenish,Fancy Deep,VVS1,Poor,Good,Good,9.4,4.6,10.27,6.16,4.86,VTN,TK,VS,Yellow,Yellow,Very Slight,IGI,1129774,Borderline,2022-11-23
738316024,16.47,I,Pink,Purple,Pinkish,Faint,I2,Excellent,Very Good,Good,4.5,7.5,4.94,8.31,5.8,TN,VTK,S,Yellow,Green,Medium,IGI,574093,No,2014-04-24
441402582,12.55,J,Yellow,Brown,Yellowish,Fancy Deep,VS1,Good,Poor,Good,6.6,3.1,13.32,13.3,5.8,VTN,STN,VL,Green,White,Medium,HRD,259690,No,2023-05-24
202964890,7.93,L,Orange,Gray,Pinkish,Faint,I2,Fair,Excellent,Fair,4.0,3.9,6.21,7.61,6.23,STN,XTN,EL,White,Orange,Slight,HRD,1005495,E1,2013-12-31
110592367,12.26,G,Orange,Gray,Yellowish,Fancy Deep,I2,Good,Poor,Excellent,4.1,7.3,15.48,8.12,6.02,M,VTN,L,Green,Yellow,Very Slight,HRD,808170,Borderline,2016-07-28
843208957,12.29,L,Purple,Yellow,Orangey,Fancy,SI1,Poor,Poor,Good,6.9,1.6,10.99,3.78,14.88,STK,TN,M,Orange,Orange,Very Strong,IGI,292025,Yes,2015-02-25
357815524,7.94,J,Gray,Brown,Pinkish,Faint,SI3,Very Good,Poor,Good,6.1,6.1,4.85,10.66,16.66,XTN,VTK,L,Orange,White,Medium,GIA,799696,Borderline,2006-05-16
